uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
5ef9647a5e0c42cb0650128d16077edf,"Luis Fernando Sánchez lleva 15 años liderando la Fundación Planeta Azul Caribe, que busca crear conciencia sobre el valor del caño Juan Angola y la necesidad de recuperarlo entre todos. (Lea aquí: El caño Juan Angola sí tiene dolientes)","[Video] Luis Fernando, el hombre que sueña con mejorar el caño Juan Angola",https://www.eluniversal.com.co/multimedia/video-luis-fernando-el-hombre-que-suena-con-mejorar-el-cano-juan-angola-BX5819470,eluniversal,www.eluniversal.com.co,9,25
72709636297ae012421efac327240580,"Edwin Quintana, quien ya compró su boleta para ver el juego de Colombia ante Perú, este viernes, a las 4 de la tarde, en Barranquilla, dijo que: “si Lucho Díaz juega como lo hizo en la Copa América y como lo viene haciendo en el Porto, póngale la firma que ganamos”. Lea aquí: James y Falcao: ¡por la revancha con la selección Colombia!","Luis Díaz, la ficha clave de la selección Colombia ante Perú ",https://www.eluniversal.com.co/deportes/luis-diaz-la-ficha-clave-de-la-seleccion-colombia-ante-peru-BJ6029201,eluniversal,www.eluniversal.com.co,7,32
ee078cbf9ad0f942a9ef35e1d8b251fd,"La agencia AFP consultó esa lista este martes (25.01.2022), y en ella también se ha incluido a una de las más cercanas colaboradoras de Navalny, Liubov Sobol, que decidió exiliarse ante el acoso de las autoridades.",Rusia incluye al opositor encarcelado Navalni en la lista de “terroristas y extremistas”,https://www.eluniversal.com.co/mundo/rusia-incluye-al-opositor-encarcelado-navalni-en-la-lista-de-terroristas-y-extremistas-JI6028038,eluniversal,www.eluniversal.com.co,8,15
0a47a3de2199cd935955a06d89b147af,"Cartagena fue noticia nacional la semana pasada por dos bochornosos hechos: primero, por la casa por cárcel a su concejal del Partido Liberal y hasta hace poco presidenta del Concejo, Gloria Estrada Benavides, y, luego, por la desafortunada arremetida del alcalde William Dau contra los entes de control.",Doble golpe a la institucionalidad,https://www.eluniversal.com.co/opinion/columna/doble-golpe-a-la-institucionalidad-YE6017551,eluniversal,www.eluniversal.com.co,3,28
8e58a14bd82417ee89673256e8700708,"Al transitar por las vías interdepartamentales de Bolívar, en poblaciones como San Jacinto y El Carmen de Bolívar, un paisaje disruptivo se levanta en el horizonte: una hilera de montañas colonizando las nubes. Una naturaleza incólume en medio de un territorio que se discuten el mar y la sabana: la región Caribe. Sin embargo, ese verdor por muchos años fue pintado con el rojo de la sangre, debido a la violencia.",Bolívar: zona de riesgo electoral según la Moe. ¿Qué harán las autoridades?,https://www.eluniversal.com.co/politica/bolivar-zona-de-riesgo-electoral-segun-la-moe-que-haran-las-autoridades-BC6026636,eluniversal,www.eluniversal.com.co,8,34
cd6c59e12fb14e04de279edd6c16b761,"La Policía Nacional continúa realizado operativos en la ciudad de Sincelejo, bajo la dirección y la presencia del coronel Ricardo Sánchez Silvestre, comandante del organismo armado en el departamento de Sucre.","Con operativos de control, autoridades se tomaron zona sur de Sincelejo",https://www.eluniversal.com.co/sucesos/con-operativos-de-control-autoridades-se-tomaron-zona-sur-de-sincelejo-IC6026280,eluniversal,www.eluniversal.com.co,7,19
40a596dcd9003f4852b5965e3fd18348,"Durante nueve horas el caos se apoderó de las vías de la ciudad por el paro de conductores de buses de Olaya Herrera y Ternera - San José, que empezó a las 6 de la mañana de ayer en la glorieta de El Pozón. El fin de las manifestaciones fue llamar la atención del Distrito tras la decisión de un juez que obligó a sacar de las vías a estas dos rutas. (Lea: Conductores de buses de Ternera llegan a un acuerdo con el Distrito)",Protesta de buseteros: nueve horas de caos y sin acuerdos,https://www.eluniversal.com.co/cartagena/protesta-de-buseteros-nueve-horas-de-caos-y-sin-acuerdos-KC6026837,eluniversal,www.eluniversal.com.co,6,39
ab881eda590e341d8adbf837b37e29d9,"Tras la tercera cirugía a la que fue sometido luego de su duro accidente, Egan Bernal continúa en la Unidad de Cuidados Intensivos de la Clínica de La Sabana, en donde recibió “manejo ventilatorio, hemodinámico e inotrópico, para darle mejor soporte”.",A Egan Bernal le tratan una infección y contusión pulmonar,https://www.eluniversal.com.co/deportes/ciclismo/a-egan-bernal-le-tratan-una-infeccion-y-contusion-pulmonar-CJ6029037,eluniversal,www.eluniversal.com.co,6,23
d6e2beae0ff6f9f588d86d4dd30ad3a7,"La oposición a las vacunas y a las restricciones adoptadas por el Ejecutivo para contener la pandemia se han traducido en Francia en una explosión de las agresiones, físicas o verbales, sufridas por cargos públicos, en un contexto preelectoral que alimenta la violencia.",El frente antivacunas desata la violencia contra cargos públicos en Francia,https://www.eluniversal.com.co/mundo/el-frente-antivacunas-desata-la-violencia-contra-cargos-publicos-en-francia-HD6027977,eluniversal,www.eluniversal.com.co,7,20
d5c393315ddb85aaffc79b66545e50fc,"Con los avances de la tecnología las máquinas han desplazado a las personas en múltiples oficios; en muchos casos un robot o un sofisticado aparato desarrolla complejas tareas que no podrían ejecutar equipos completos de hombres y mujeres, pero entre los grandes vacíos de la galopante modernización está la pretendida mecanización de los servicios de atención personalizada.",Ruido en los call centers,https://www.eluniversal.com.co/opinion/columna/ruido-en-los-call-centers-JD6027281,eluniversal,www.eluniversal.com.co,3,29
92a4f0552a5cddf5b162985844646a22,"Durante los últimos años y gracias a la nueva realidad, se destaca la inclinación por pasar más tiempo en casa y con ello la necesidad de generar espacios idóneos para disfrutar de mejores experiencias al interior del hogar. Es por esto que, invertir más en los hogares para que tengan mejores comodidades e incluso, sean más elegantes, se ha convertido en tendencia. Prueba de ello es la remodelación de los espacios y la llegada de los electrodomésticos de lujo que se prevé siga creciendo en este 2022.","Remodelaciones de lujo, la tendencia para el 2022",https://www.eluniversal.com.co/viernes/remodelaciones-de-lujo-la-tendencia-para-el-2022-YC6004980,eluniversal,www.eluniversal.com.co,3,38
a342cbc243e70e7879379ca1a690cfce,"Las raíces dominicanas de Leslie Grace son muy fuertes, tanto, que la cobijan una y otra vez por medio de su música y en ese ir y venir, surgen temas que la ubican como la figura femenina para internacionalizar un ritmo muy propio de la isla.","Leslie Grace, entre la música y la fantasía",https://www.eluniversal.com.co/viernes/leslie-grace-entre-la-musica-y-la-fantasia-DH5944533,eluniversal,www.eluniversal.com.co,4,20
20395a57d4375db7d382049297a890b5,"El alcalde Jaime Pumarejo Heins, dijo este lunes que Barranquilla tendrá carnaval 2022, pero a finales de marzo y no a finales de febrero como estaba programado inicialmente.","Habrá Carnaval de Barranquilla-2022 , pero a finales de marzo",https://www.eluniversal.com.co/regional/habra-carnaval-de-barranquilla-2022-pero-a-finales-de-marzo-LB6021085,eluniversal,www.eluniversal.com.co,3,14
23983356edc41e13ca46ff00ab23b1df,"A 27 se elevaron los homicidios en Cartagena en los primeros 25 días del año tras confirmarse un doble crimen que ocurrió esta madrugada en el barrio San Francisco. Le puede interesar: En enero, 25 homicidios en Cartagena: 12 sicariatos, 12 riñas y 1 atraco",Asesinan a 2 hombres en San Francisco: van 27 homicidios en Cartagena,https://www.eluniversal.com.co/sucesos/asesinan-a-2-hombres-en-san-francisco-van-27-homicidios-en-cartagena-AI6028200,eluniversal,www.eluniversal.com.co,7,23
3ac2b5359b0cdbbc7dad3e3a667b0624,"Cartagena sin duda es uno de los escenarios culturales más grandes de Colombia. Desde que comienza el año, en la ciudad se realizan grandes festivales y eventos que fomentan la economía, el turismo y por supuesto, el intercambio cultural entre cartageneros y visitantes. (Le puede interesar: 7 libros recomendados para este 2022)",Planes que no puedes perderte en Cartagena este 2022,https://www.eluniversal.com.co/cultural/planes-que-no-puedes-perderte-en-cartagena-este-2022-MJ6029248,eluniversal,www.eluniversal.com.co,4,25
3ce02de84724b4a51a48590a1e7e3cee,"Después de un año donde todo quedó aplazado y el streaming llegó a ser parte de las presentaciones, la mayoría de los artistas nacionales e internacionales reanudaron grabaciones y planes, poniendo fin a un receso obligado que en su mayoría les llevó a repensar la temática de sus propuestas.",La música y el entretenimiento se reactivan con los más grandes,https://www.eluniversal.com.co/farandula/la-musica-y-el-entretenimiento-se-reactivan-con-los-mas-grandes-HX5918768,eluniversal,www.eluniversal.com.co,4,25
ef8181e41002598f1de2d2c9041cfc7e,"Varias familias que viven en la margen derecha del Anillo Vial en pequeñas casas de tablas y zinc, han sufrido con los aguaceros de las últimas semanas.",[Video] Así viven las familias de La Boquilla tras los aguaceros en Cartagena,https://www.eluniversal.com.co/multimedia/video-asi-viven-las-familias-de-la-boquilla-tras-los-aguaceros-en-cartagena-HE5701081,eluniversal,www.eluniversal.com.co,8,15
1af62c1a70bba4ba6ea20fe9ede77361,"Un martes de carnaval, el 21 de febrero de 1943, en el Barrio Abajo, Lucho Bermúdez vio al cochero José Nicolás Ariza, disfrazado de mujer, que llevaba un ataúd en sus hombros. Cuando el peso del ataúd parecía agobiarlo, se detenía y se sentaba en el quicio de una casa, y entonces descansaba el ataúd, se sacaba un pañuelo manchado de lágrimas, y abría el ataúd y sacaba un enorme muñeco de trapo y entonces gemía: ¡Ay, Joselito! ¡Ay, Joselito Carnaval! ¡Ay, Joselito, te acabaste para siempre! Y ante el llanto de José Nicolás Ariza, que iba convirtiéndose en un llanto colectivo, aparecían otros tipos pintados de rojo y blanco, amarillo y verde, y mujeres pintorreteadas que cargaban otros ataúdes que llevaban a su vez otros enormes muñecos de trapo al que llamaban Joselito Carnaval. Aquella escena gestó el mapalé ‘Joselito Carnaval’, de Lucho Bermúdez, uno de los himnos del Carnaval de Barranquilla. Le puede interesar: Carnaval de Barranquilla: estos son los eventos previos que se cancelan.","Joselito Carnaval, el muerto que revive en los himnos de Barranquilla",https://www.eluniversal.com.co/suplementos/facetas/joselito-carnaval-el-muerto-que-revive-en-los-himnos-de-barranquilla-JA6013209,eluniversal,www.eluniversal.com.co,6,91
608b6f0860e7b80b2da833f73c1c41c0,"Mientras muchos están pensando en el outfit para las fechas especiales, es preciso centrarse en una tendencia perfecta para esta temporada de principio de año: el “nuevo natural”. Se trata del renovado interés por vivir experiencias al aire libre, ser protagonista de la aventura, con looks utilitarios y cómodos. Es por esto que te recomendamos sumar las siguientes prendas a tu clóset:",Estas vacaciones apuestan por ‘el nuevo natural’,https://www.eluniversal.com.co/viernes/estas-vacaciones-apuestan-por-el-nuevo-natural-LI5921519,eluniversal,www.eluniversal.com.co,4,32
f9528847b0ba7f9e042b99e8ffd66957,"Los ciclistas españoles, Alejandro Valverde y Alberto Contador, entre otros, desearon una pronta recuperación a Egan Bernal, en sus cuentas de Twitter tras el accidente que sufrió ayer el colombiano durante un entrenamiento en su país. Lea aquí: El grave accidente del campeón Egan Bernal que conmociona a Colombia", Valverde y Contador desean “una pronta recuperación” a Egan Bernal,https://www.eluniversal.com.co/deportes/valverde-y-contador-desean-una-pronta-recuperacion-a-egan-bernal-MD6027835,eluniversal,www.eluniversal.com.co,7,29
74aff60673aecf9a4704cd9d73b42fdb,"La prueba más dura por la que una madre puede atravesar es verse forzada por la vida a decidir si traer o no a su hijo al mundo: Andreína María Valle Barreto lo sabe porque lo vivió y, pese a saber que su niño nacería con malformaciones, decidió traerlo al mundo.",Duván David quiere caminar pese a su discapacidad,https://www.eluniversal.com.co/suplementos/facetas/duvan-david-quiere-caminar-pese-a-su-discapacidad-DA6013261,eluniversal,www.eluniversal.com.co,6,27
18fba88acd500b649d620dceff76968f,"En una carta publicada por la televisión estatal RTB al filo de la medianoche del lunes (24.01.2022), Kaboré, de 64 años, manifestó su renuncia al cargo en una misiva manuscrita dirigida al nuevo hombre fuerte del país, teniente coronel Paul Henri Sandaogo Damiba.",Dimite el presidente de Burkina Faso tras el golpe de Estado de los militares,https://www.eluniversal.com.co/mundo/dimite-el-presidente-de-burkina-faso-tras-el-golpe-de-estado-de-los-militares-AI6028552,eluniversal,www.eluniversal.com.co,7,26
f968513daa452760e45793ca927fd4a0,"Gracias a contundencia de los argumentos presentados por un fiscal URI, un juez de Control de Garantías privó de la libertad en centro carcelario a Efraín Matos Martelo y Antonio Durango Julio por su presunta responsabilidad del delito de tráfico, fabricación o porte de estupefacientes. Lea aquí: Les hallaron droga dentro de un taxi y fueron capturados, en El Pozón","A la cárcel por transportar 7 kilos de droga en un taxi, en El Pozón",https://www.eluniversal.com.co/sucesos/a-la-carcel-por-transportar-7-kilos-de-droga-en-un-taxi-en-el-pozon-DY6023454,eluniversal,www.eluniversal.com.co,6,34
10bb8716e4a8f2fec8c69ea5b9809e0d,"Ahora que resido en España y que no creo que llegue ningún motorista a la puerta de mi casa a explicarme de modo expeditivo lo poco que mis ideas han gustado a ese tipo de personas, al que tus ideas no deben disgustar, puedo explicarles una propuesta que lanzo para luchar contra la corrupción en Colombia: que el Estado se comprometa a premiar con un 10% de lo recuperado a todo aquel que denuncie un escándalo de corrupción aportando pruebas que permitan recuperar lo robado al erario público.",10% por denunciar corrupción,https://www.eluniversal.com.co/opinion/columna/10-por-denunciar-corrupcion-FD6027315,eluniversal,www.eluniversal.com.co,2,40
38ea3ffdc23184bd6db61c0e445d5e29,"La adicción a las redes sociales es una realidad para 40% de los colombianos que pasan de 4 a 6 horas al día en aplicaciones como Instagram, Facebook, Twitter, YouTube o TikTok. Durante la pandemia, estas plataformas han proporcionado una conexión fundamental para los usuarios de todas las edades, pues 56% de los colombianos asegura que a raíz de los confinamientos pasan mucho más tiempo conectados en redes, situación que, si bien genera sentimientos positivos y entretenimiento, también compromete la salud mental y los datos personales de los internautas.","Superar afición a redes sociales, propósito por cumplir",https://www.eluniversal.com.co/viernes/superar-aficion-a-redes-sociales-proposito-por-cumplir-CD6005073,eluniversal,www.eluniversal.com.co,6,44
d4c883b41d87e4ea0c24022e6d89c4f0,"Este nuevo proyecto de la familia morros en Serena del Mar, logra la fusión perfecta entre un condominio con acceso directo a la playa y una arquitectura que privilegia el contacto con la naturaleza.",Nuevo proyecto con salida directa al mar,https://www.eluniversal.com.co/informe-empresarial/nuevo-proyecto-con-salida-directa-al-mar-CK5950343,eluniversal,www.eluniversal.com.co,5,17
669f25a11dc22a72fb657610e77067d8,"Carlos Mattos se encuentra internado en la Clínica Santa Fe luego de que fuera trasladado el pasado fin de semana, bajo absoluta reserva, por problemas de salud.Así lo dio a conocer a Colprensa una fuente del Instituto Nacional Penitenciario y Carcelario (Inpec), quien señaló que el día del trasladado Mattos presentaba mucha fiebre, por lo que fue necesario trasladarlo de urgencias. Esto teniendo en cuenta las complicaciones de salud con las que vive.",Carlos Mattos se encuentra en la Clínica Santa Fe por problemas de salud,https://www.eluniversal.com.co/colombia/carlos-mattos-se-encuentra-en-la-clinica-santa-fe-por-problemas-de-salud-FI6028777,eluniversal,www.eluniversal.com.co,8,39
7c3a0dfc4fd1d1410b571f264d9d0300,"Tras el accidente que llevó al quirófano al ciclista Egan Bernal, los destacados ciclistas colombianos Nairo Quintana y Rigoberto Urán le enviaron mensajes de apoyo a través de sus cuentas de Twitter. Le puede interesar: A Egan Bernal le tratan una infección y contusión pulmonar","Nairo Quintana: “Siempre es posible levantarse, abrazo y fortaleza Egan”",https://www.eluniversal.com.co/deportes/nairo-quintana-siempre-es-posible-levantarse-abrazo-y-fortaleza-egan-XJ6029231,eluniversal,www.eluniversal.com.co,8,28
9856b0abeb8a42829f83394de7c46c50,"El agotamiento emocional, la falta de realización personal y despersonalización, son consecuencias del llamado síndrome del burnout, una alteración conocida también como el síndrome del trabajador quemado, que se produce debido al estrés patológico (o distrés) en el ámbito del trabajo y, según indica Joaquín Mateu Mollá, doctor en Psicología Clínica y de la Salud y docente de VIU – Universidad Internacional de Valencia, quienes lo sufren tardan bastante tiempo en detectarlo.",¿Qué es el síndrome del burnout? ,https://www.eluniversal.com.co/viernes/que-es-el-sindrome-del-burnout-BD6005300,eluniversal,www.eluniversal.com.co,2,41
270f8c052c32a47a7b4b0aeb750bbe50,"El Curita, reconocido mantero oriundo de la ciudad de Cartagena, se encuentra fuera de peligro, tras resultar herido por un toro en la última tarde de corralejas de la ciudad de Sincelejo.","El Curita, mantero cartagenero, fuera de peligro tras ser corneado",https://www.eluniversal.com.co/sucesos/el-curita-mantero-cartagenero-fuera-de-peligro-tras-ser-corneado-LE6024278,eluniversal,www.eluniversal.com.co,7,17
210095dd0e86abfdb8db6df00d79a42e,"En el editorial del viernes nos referimos al discurso con el que en la noche del miércoles el alcalde William Dau volvió a cuestionar enérgicamente a los organismos de control locales y nacionales, por la ausencia de resultados frente a las denuncias que su administración ha formulado contra distintos ciudadanos que han ocupado cargos en las administraciones locales y regionales.",Las formas y el fondo,https://www.eluniversal.com.co/opinion/editorial/las-formas-y-el-fondo-DD6014577,eluniversal,www.eluniversal.com.co,2,29
e6620fa238f6f107e99a53162ed701ff,"La Organización Mundial de la Salud (OMS) ha recomendado poner el acento en investigar la versión BA.2 de la variante ómicron, que se está propagando rápidamente en el mundo y de la que se desconoce el impacto que podría tener en la evolución de la pandemia de COVID-19. (Lea aquí: OMS anunciará plan de transición de pandemia a “fase de control”)",OMS recomienda priorizar investigación de la versión BA.2 de ómicron,https://www.eluniversal.com.co/salud/oms-recomienda-priorizar-investigacion-de-la-version-ba-2-de-omicron-BI6028892,eluniversal,www.eluniversal.com.co,6,29
7f93d88a359a8dccf5cf29a59390319c,"Conmovida por la historia que había escuchado durante las últimas 48 horas, la juez 14 de control de garantías de Bogotá le confesó al sindicado Jhonier Leal su sorpresa: él había asesinado a su madre, mientras “otros, como yo, daríamos lo que fuera por tener con vida a la nuestra”.","Un Caín que no solo mató a Abel, sino a Eva",https://www.eluniversal.com.co/suplementos/facetas/un-cain-que-no-solo-mato-a-abel-sino-a-eva-AB6012354,eluniversal,www.eluniversal.com.co,6,20
52615a73485de422937e4219cedf7810,El Kremlin expresó hoy su preocupación por la decisión de Estados Unidos de poner en “alerta elevada” a 8.500 soldados ante un eventual despliegue en el este de Europa por la escalada de la tensión con Rusia en torno a Ucrania.,Rusia preocupada por puesta en alerta de tropas de EE.UU.,https://www.eluniversal.com.co/mundo/rusia-preocupada-por-puesta-en-alerta-de-tropas-de-ee-uu-ED6027723,eluniversal,www.eluniversal.com.co,5,18
31c75cb1c43a1dbce3c08e2c38115bd2,"Cuando las clínicas abrieron nuevamente sus quirófanos a otros procedimientos y la vacunación avanza y brinda confianza a médicos y pacientes, las cirugías plásticas con fines funcionales y estéticos vuelven a ser esa medida a la que muchas personas recurren para lucir el físico que siempre han deseado.",Qué hacer si quiere practicarse una cirugía plástica en Cartagena,https://www.eluniversal.com.co/salud/que-hacer-si-quiere-practicarse-una-cirugia-plastica-en-cartagena-BA5893506,eluniversal,www.eluniversal.com.co,7,26
f943a869dd987a0ffa1045c1f62510ba,"Un nuevo video de discriminación le da la vuelta a las redes sociales. Se trata de Stephanie Mendoza Vargas, exreina del Carnaval de 2017, quien contó lo que le pasó a los 18 años, cuando estudiaba en la Universidad de Los Andes, en Bogotá, solo por tener acento costeño.",Exreina del Carnaval reveló que fue discriminada por su acento costeño ,https://www.eluniversal.com.co/farandula/exreina-del-carnaval-revelo-que-fue-discriminada-por-su-acento-costeno-NI6028852,eluniversal,www.eluniversal.com.co,6,24
b59f7148a4b8f2c90c4263940f20180b,"La Coalición de la Centro Esperanza informó, en voz de la candidata al Senado por el Nuevo Liberalismo, Mabel Lara, que se mantendrán unidos y con los mismos siete precandidatos a la Presidencia.",Coalición de La Esperanza reitera que seguirán los 8 candidatos,https://www.eluniversal.com.co/politica/coalicion-de-la-esperanza-reitera-que-seguiran-los-8-candidatos-EC6026314,eluniversal,www.eluniversal.com.co,5,17
3cef308da945f4887dc8a410869f9d5b,"Varias familias en Olaya Herrera decidieron apostarle a los patios productivos como una fuente de ingresos. Gracias a eso, sus cosechas ahora se venden en reconocidos restaurantes y muchos pasaron de la informalidad a la sostenibilidad.",[Video] Cosechas que cambian vidas en Olaya Herrera,https://www.eluniversal.com.co/multimedia/video-cosechas-que-cambian-vidas-en-olaya-herrera-JE5600946,eluniversal,www.eluniversal.com.co,6,19
1e95af044704f463ed4723331874c26b,"Las quejas por las fallas en varios semáforos de Cartagena continúan. Desde hace algunos días, conductores vienen reportando que los semáforos que están en la glorieta de Bazurto, en María Auxiliadora y La Tenaza no funcionan, lo que dificulta la movilidad vehicular y peatonal en dichas zonas e incluso causa accidentes.",Semáforos en la rotonda de Bazurto seguirán sin servicio,https://www.eluniversal.com.co/cartagena/semaforos-en-la-rotonda-de-bazurto-seguiran-sin-servicio-GD6027019,eluniversal,www.eluniversal.com.co,5,27
d3de6b3be3d45bf5fcaff3f1bfa1a996,"Luego de las renuncias de David Múnera, secretario del Interior y Convivencia Ciudadana; Saia Vergara, exdirectora del IPCC; y Mercedes García Escallón, directora de la cárcel de mujeres, quienes adujeron motivos personales, el alcalde William Dau aceptó la carta de renuncia al gerente de Espacio Público.",Renuncia el gerente de Espacio Público y Movilidad de la Alcaldía de Cartagena,https://www.eluniversal.com.co/politica/renuncia-el-gerente-de-espacio-publico-y-movilidad-de-la-alcaldia-de-cartagena-XC6026132,eluniversal,www.eluniversal.com.co,7,30
e30ca72a9cbe42eb38149e4d2d805e98,"Nelson Mandela es el tercer barrio de Cartagena con el mayor número de partos adolescentes, por detrás de Olaya y El Pozón. Con el fin de atender esta realidad y brindarle una mano a estas jóvenes, Ana Mayda Torres creó la fundación “Sonrisas y Amor”, la cual las apoya durante y después de su embarazo. Esta es la historia. (Lea aquí: Sonrisas y Amor para las madres de Nelson Mandela)","[Video] Ana, la mujer que ayuda a las madres adolescentes de Nelson Mandela",https://www.eluniversal.com.co/multimedia/video-ana-la-mujer-que-ayuda-a-las-madres-adolescentes-de-nelson-mandela-XN5780088,eluniversal,www.eluniversal.com.co,8,36
54660187c21f7b1ea57ff6fe529d151c,"La multinacional de servicios financieros y tarjetas de crédito American Express obtuvo un beneficio de 8.060 millones de dólares en 2021, un 157 % más respecto al ejercicio anterior, cuando sus beneficios sumaron 3.135 millones.","American Express ganó 8.060 millones en 2021, un 157 % más que en 2020",https://www.eluniversal.com.co/mundo/american-express-gano-8060-millones-en-2021-un-157-mas-que-en-2020-XJ6029088,eluniversal,www.eluniversal.com.co,4,17
987d3d2d9179d23b91af1d9483f4c885,"El momento que vive no es fácil, la situación no es sencilla, el accidente que tuvo Egan Bernal, vigente campeón del Giro de Italia, pone en peligro su actuación en 2022 en los distintos eventos. Lea aquí: Valverde y Contador desean “una pronta recuperación” a Egan Bernal",Egan Bernal fue operado de manera exitosa,https://www.eluniversal.com.co/deportes/egan-bernal-fue-operado-de-manera-exitosa-FD6027878,eluniversal,www.eluniversal.com.co,5,26
1e812b27269181f5944a0279c2daef8f,"Es sabido que la aromaterapia influye en la relajación, tan necesaria en estos tiempos de estrés. Los aceites esenciales tomaron la delantera en esta práctica y si se da el uso indicado, su beneficio puede tener alcances insospechados.","Humidificador, elemento imprescindible para la relajación",https://www.eluniversal.com.co/viernes/humidificador-elemento-imprescindible-para-la-relajacion-XI5921440,eluniversal,www.eluniversal.com.co,4,22
